Latitude,Longitude,distance_to_nearest_substation_m,distance_to_nearest_powerline_m,altitude
42.18,20.27,36811.859714692946,10882.01010354002,279.0
42.18,20.29,35228.59320966343,12384.344062792668,413.7096862792969
42.18,20.31,33652.032461631425,13886.835314328824,361.5444946289062
42.18,20.33,32083.165423259317,15389.48387498428,393.7474060058594
42.18,20.35,30523.177835121933,16271.3299089088,401.5652770996094
42.18,20.37,28973.503343429824,16386.16854357091,425.8966674804688
42.18,20.39,27435.888899662503,16501.393160955467,600.0540771484375
42.18,20.41,25912.48079821357,16617.003759233503,978.90966796875
42.18,20.43,24405.938747862096,16808.31238802736,1072.275024414062
42.18,20.45,22919.588172255382,17157.49710235657,1048.69775390625
42.18,20.47,21457.624679389035,17655.28829487806,1076.884643554688
42.18,20.49,20025.38939245588,18289.555206296827,1083.74853515625
42.18,20.51,18629.73920740162,19046.667767115458,669.1990356445312
42.18,20.53,17279.54040288386,19912.61780157727,965.078369140625
42.18,20.55,15986.312710858836,20873.86374470766,579.6397705078125
42.18,20.57,14765.032669796485,21917.87051493425,469.4429626464844
42.18,20.59,13635.045977057003,23033.386742455757,333.3135986328125
42.18,20.61,12620.89686732488,24210.529441585957,510.9364013671875
42.18,20.63,11752.61010173522,25440.745263793346,371.2421875
42.18,20.65,11064.577579540828,26716.703311372243,382.3730773925781
42.18,20.67,10591.983579511174,28032.15770428445,347.3529663085938
42.18,20.69,10364.339957695289,29381.80373804083,396.4512023925781
42.18,20.71,10397.746831046055,30761.140992490306,657.4254760742188
42.18,20.73,10689.756257606874,32166.34985210544,840.163330078125
42.18,20.75,11220.195028046755,33594.18371515816,889.225341796875
42.18,20.77,11957.373785535883,35041.87683345885,1065.134521484375
42.18,20.79,12865.803899386958,36507.06655375402,833.3378295898438
42.18,20.81,13911.977969314228,37987.72825118634,648.608642578125
42.18,20.83,15067.23067782098,39482.12114754467,913.8975830078125
42.18,20.85,16308.397478410156,40988.74330497469,865.9555053710938
42.18,20.87,17617.329159911493,42506.29427015755,1076.088623046875
42.18,20.89,18980.010758056334,44033.64405451068,1067.46240234375
42.18,20.91,20385.66622057392,45569.80734142732,1140.3173828125
42.18,20.93,21825.994101988377,47113.92199760559,1164.834106445312
42.18,20.95,23294.56371266675,48665.23112698339,1527.637329101562
42.18,20.97,24786.35561821557,50223.06804229975,1399.055541992188
42.18,20.99,26297.418048571875,51786.84364286229,1617.375732421875
42.18,21.01,27824.611623015604,53356.035780557635,1664.6728515625
42.18,21.03,29365.41969211033,54930.18027255743,1580.188110351562
42.18,21.05,30917.80689774391,56508.86328139073,2334.537353515625
42.18,21.07,32480.113059155046,58091.71483361062,2099.260498046875
42.2,19.13,116022.05266371094,18578.588473591317,717.6876831054688
42.2,19.15,114664.94948152544,17394.67454100087,397.8416748046875
42.2,19.17,113315.9001135546,16210.49780793112,782.2195434570312
42.2,19.19,111975.19517779032,15026.05826676272,1.0
42.2,19.21,110643.1375387902,13841.3559097989,123.7599716186523
42.2,19.23,109320.0428230947,12656.390729261882,1.0
42.2,19.25,108006.23994870626,11251.011295355118,1.0
42.2,19.27,106702.07166759648,9601.489378610468,1.0
42.2,19.29,105407.89511988994,7951.957769212317,1.0
42.2,19.31,104124.08239810742,6302.4164476574615,1.0
42.2,19.33,102851.02111941235,4652.865394433304,1.0
42.2,19.35,101589.1150034348,3003.3045900189254,1.0
42.2,19.37,100338.78445274178,1353.7340148842168,1.0
42.2,19.39,99100.46713251744,295.84635051018324,8.40189266204834
42.2,19.41,97874.6185454004,1945.436525712421,18.88968276977539
42.2,19.43,96661.71259678715,3595.03653027835,30.21363830566406
42.2,19.45,95462.2421451956,5244.646383773801,51.40888977050781
42.2,19.47,94276.71953146537,6894.26610577261,80.13688659667969
42.2,19.49,93105.67707974253,8035.935430397142,206.9332427978516
42.2,19.51,91949.6675622523,9139.391466682842,377.754150390625
42.2,19.53,90809.26461887226,10253.139470297889,228.2987060546875
42.2,19.55,89685.06312147167,11367.167965932964,300.3555603027344
42.2,19.57,88577.67947188443,12481.476961450298,365.7778625488281
42.2,19.59,87487.75182122983,13596.066464794938,808.0960083007812
42.2,19.61,86415.94019714592,14710.936483992877,1410.658203125
42.2,19.63,85362.92652434361,15826.08702715504,835.385498046875
42.2,19.65,84329.41452274566,16941.518102473376,776.182861328125
42.2,19.67,83316.12946642394,17592.006407053126,356.6472473144531
42.2,19.69,82323.8177855794,16477.132752054393,476.8825378417969
42.2,19.71,81353.2464930104,15101.555674259323,444.3149719238281
42.2,19.73,80405.20241591091,13457.498428299752,552.148193359375
42.2,19.75,79296.22749955647,11813.48467440298,1089.296020507812
42.2,19.77,77664.73981364406,10170.36700492832,417.3635864257812
42.2,19.79,76034.17913185533,8530.457877039482,446.0468444824219
42.2,19.81,74404.60592791947,6896.085153017702,236.7801971435547
42.2,19.83,72776.08606139274,5272.393701921273,615.5400390625
42.2,19.85,71148.69138496493,3673.5652007028766,1011.004455566406
42.2,19.87,69522.50043510029,2155.635491085588,667.2382202148438
42.2,19.89,67897.59921952106,1119.429273388613,681.8195190429688
42.2,19.91,66274.08211760732,1120.630145944894,175.0
42.2,19.93,64652.05291284397,1143.3537462490992,991.3906860351562
42.2,19.95,63031.625980214485,1166.4644933675188,1121.688842773438
42.2,19.97,61412.92765603368,1189.9623820512509,751.7022705078125
42.2,19.99,59796.09782334518,430.13785920424016,834.8262939453125
42.2,20.01,58181.29175297963,183.7554957890665,774.8416748046875
42.2,20.03,56568.68224897033,1660.574125825351,1005.586547851562
42.2,20.05,54958.46215775887,2391.973071576726,1096.517944335938
42.2,20.07,53350.84731400732,3016.498176043081,1172.94384765625
42.2,20.09,51746.080012660284,3641.379789017217,1036.650512695312
42.2,20.11,50144.43311810957,4266.61791363501,457.882568359375
42.2,20.13,48546.21494820781,4892.21255313186,762.3527221679688
42.2,20.15,46951.77510511979,5518.163710843728,598.0298461914062
42.2,20.17,45361.51146884468,6144.471390212917,427.0874328613281
42.2,20.19,43775.87862559121,6885.38689268576,300.0958251953125
42.2,20.21,42195.39807606509,7902.06534250239,511.9830627441406
42.2,20.23,40620.670663259494,9106.830295599417,640.9946899414062
42.2,20.25,39052.39178264359,10434.734022001332,405.0272827148438
42.2,20.27,37491.37009895927,11844.430904641888,547.1897583007812
42.2,20.29,35938.55070560499,13309.955889471988,358.4791564941406
42.2,20.31,34395.04394107859,14809.09530603946,374.047119140625
42.2,20.33,32862.161443353645,16311.26811064716,385.4419250488281
42.2,20.35,31341.461504068728,17813.598256754667,365.4227905273438
42.2,20.37,29834.806412182097,18601.50162551323,435.4273376464844
42.2,20.39,28344.43528662024,18716.68531344207,433.5898132324219
42.2,20.41,26873.056920220468,18832.255009538145,457.2169799804688
42.2,20.43,25423.968400124988,19002.331490498993,730.349609375
42.2,20.45,24001.206673870456,19311.78545529123,572.8430786132812
42.2,20.47,22609.74158063427,19755.225909816952,1146.198120117188
42.2,20.49,21255.71961456397,20323.88379138125,1516.853271484375
42.2,20.51,19946.766616097342,21007.59229309752,1210.069580078125
42.2,20.53,18692.352245978556,21795.526337008745,1447.16748046875
42.2,20.55,17504.20496578656,22676.82361781884,956.7362670898438
42.2,20.57,16396.735943248994,23641.044654282065,648.5952758789062
42.2,20.59,15387.37411470547,24678.471052024244,600.0524291992188
42.2,20.61,14496.626008962685,25780.26629464994,414.3764038085938
42.2,20.63,13747.566248350417,26938.533019758393,428.7174377441406
42.2,20.65,13164.402656651697,28146.30004765742,371.7408752441406
42.2,20.67,12769.882705219576,29397.466668853132,329.4559631347656
42.2,20.69,12581.763783974046,30686.724555096134,353.9589233398438
42.2,20.71,12609.286517181106,32009.471126621855,371.993408203125
42.2,20.73,12851.064838204114,33361.72304727111,459.2464294433594
42.2,20.75,13295.414532593337,34740.03480422057,587.9417114257812
42.2,20.77,13922.953446019292,36141.4248358958,887.8751220703125
42.2,20.79,14710.25525531752,37563.310098787806,665.1297607421875
42.2,20.81,15633.200785868805,39003.44903438248,1397.13134765625
42.2,20.83,16669.273931366777,40459.89239344305,1472.047119140625
42.2,20.85,17798.729728306713,41930.94113897691,1316.608154296875
42.2,20.87,19004.926153681456,43415.11057418251,1976.364013671875
42.2,20.89,20274.17077788928,44911.0998575898,1757.969848632812
42.2,20.91,21595.34954141258,46417.766130471085,1976.578369140625
42.2,20.93,22959.498612342963,47934.10256491663,1498.441772460938
42.2,20.95,24359.399853237795,49459.21972929144,1286.840698242188
42.2,20.97,25789.231732595486,50992.3297528141,1277.324340820312
42.2,20.99,27244.2821825476,52532.73284855685,1090.665771484375
42.2,21.01,28720.7185825911,54079.80582267792,1481.94384765625
42.2,21.03,30215.406122287004,55632.992256966885,1215.201293945312
42.2,21.05,31725.76535743423,57191.794102330794,1534.60888671875
42.2,21.07,33249.66075582687,58755.76446354595,1954.390869140625
42.22,19.13,117294.73470019732,17073.62442757853,222.9177703857422
42.22,19.15,115952.94594150942,15846.19836348786,133.0062408447266
42.22,19.17,114619.47251625475,14662.22889755877,110.4876251220703
42.22,19.19,113294.60757089434,13478.172597085344,1.0
42.22,19.21,111978.65618943171,12293.85345305843,1.0
42.22,19.23,110671.9358662677,11109.27145780288,1.0
42.22,19.25,109374.77698924656,9924.42660356745,1.0
42.22,19.27,108087.5233316304,8739.318882517324,1.0
42.22,19.29,106810.53255139478,7553.948286745537,1.0
42.22,19.31,105544.17669599956,6192.987955595253,1.0
42.22,19.33,104288.84271034588,4543.958048031211,1.0
42.22,19.35,103044.93294527783,2894.9183762573393,6.594180107116699
42.22,19.37,101812.86566351792,1245.868920890171,1.0
42.22,19.39,100593.0755394415,403.19033746327585,23.73422241210938
42.22,19.41,99386.01414852867,2052.2594182047974,66.32772064208984
42.22,19.43,98192.15044174378,3701.338340743958,46.3315544128418
42.22,19.45,97011.971199445,5350.427124499914,96.58586883544922
42.22,19.47,95845.98145870864,6999.525788900329,159.5252685546875
42.22,19.49,94694.70490721033,8648.634353380534,130.2373352050781
42.22,19.51,93558.68423597304,10297.752837385582,283.484130859375
42.22,19.53,92438.48144248176,11892.92031503248,417.2486572265625
42.22,19.55,91334.6780747502,13006.58928135499,291.0072937011719
42.22,19.57,90247.87540602048,14120.5387742011,560.5013427734375
42.22,19.59,89178.6945288616,15234.768801421227,330.3361511230469
42.22,19.61,88127.77635650763,16349.27937094518,1144.64208984375
42.22,19.63,87095.78151839654,17464.07049078782,1101.856689453125
42.22,19.65,86083.39013602005,18579.14216904396,607.4798583984375
42.22,19.67,85091.30146445597,18663.284744472418,682.2686157226562
42.22,19.69,84120.2333843321,17040.923889402904,663.157958984375
42.22,19.71,82916.2038039598,15424.705397442633,737.1591186523438
42.22,19.73,81290.66243080159,13816.782341434193,892.97900390625
42.22,19.75,79666.23900721747,12220.426720157951,1166.39453125
42.22,19.77,78043.00287779162,10640.842627260095,719.95068359375
42.22,19.79,76421.0292331981,9086.776853414183,422.4134216308594
42.22,19.81,74800.3997321835,7573.949247919146,573.6021728515625
42.22,19.83,73181.20320377605,6132.9476233604455,1337.072631835938
42.22,19.85,71563.53644189365,4828.505630457904,1132.50048828125
42.22,19.87,69947.50510667985,3803.801205113621,858.7002563476562
42.22,19.89,68333.22474942023,3328.1067964708336,443.5047912597656
42.22,19.91,66720.82198099156,3341.303426665396,657.5524291992188
42.22,19.93,65110.43580747504,3364.0118142519573,701.7875366210938
42.22,19.95,63502.2191610477,2460.03125723167,1023.142822265625
42.22,19.97,61896.34065970569,968.985270198282,872.2836303710938
42.22,19.99,60292.98663598069,522.22172736147,928.8281860351562
42.22,20.01,58692.36348290251,809.5710627030302,830.288818359375
42.22,20.03,57094.70037538158,666.7849564248709,1115.360717773438
42.22,20.05,55500.25243737639,2142.962875267574,953.2222900390625
42.22,20.07,53909.304440310334,3618.9627138365136,997.3174438476562
42.22,20.09,52322.17513685693,5094.784492096097,327.8134460449219
42.22,20.11,50739.22235746405,6321.973750598065,716.1529541015625
42.22,20.13,49160.84902597069,6947.364980102755,516.8339233398438
42.22,20.15,47587.51028695743,7573.112754972024,563.94921875
42.22,20.17,46019.72198300984,8199.217078589425,359.56787109375
42.22,20.19,44458.070777407265,8835.014477259805,536.95068359375
42.22,20.21,42903.22628999787,9648.14698299269,395.3405456542969
42.22,20.23,41355.95570528923,10657.01259602048,293.3056640625
42.22,20.25,39817.141426957205,11811.560863304878,459.1507568359375
42.22,20.27,38287.80249831242,13073.249651570028,558.1982421875
42.22,20.29,36769.120690865435,14413.970184841912,499.3888244628906
42.22,20.31,35262.47239125135,15813.63244314538,354.5502319335938
42.22,20.33,33769.467698628665,17257.900283528917,368.506103515625
42.22,20.35,32291.99848671157,18736.460529498927,486.9585571289062
42.22,20.37,30832.297587623183,20236.92747940549,416.7275695800781
42.22,20.39,29393.011706000456,20931.985600524866,510.8675537109375
42.22,20.41,27977.291130224665,21047.514384504855,461.9985961914062
42.22,20.43,26588.899677757898,21201.91769331776,1080.223754882812
42.22,20.45,25232.348396715566,21479.61506508747,798.1066284179688
42.22,20.47,23913.055972992737,21879.034075755153,914.0979614257812
42.22,20.49,22637.53689486038,22393.661839670473,981.3499145507812
42.22,20.51,21413.61409020512,23015.770908220788,1633.105834960938
42.22,20.53,20250.64426239502,23736.911438440347,1672.838500976562
42.22,20.55,19159.729215346542,24548.356910066737,1358.469116210938
42.22,20.57,18153.862792408185,25441.46758137843,878.4281005859375
42.22,20.59,17247.930323353485,26407.95861261479,475.5413208007812
42.22,20.61,16458.441560138337,27440.0769066492,392.9387817382812
42.22,20.63,15802.857539723916,28530.70064015363,712.035888671875
42.22,20.65,15298.401968480428,29673.37919803111,424.0763244628906
42.22,20.67,14960.369905588544,30862.33082034881,346.2830810546875
42.22,20.69,14800.168322459913,32092.41270260046,357.9956665039062
42.22,20.71,14823.56330716874,33359.074995829644,387.6232299804688
42.22,20.73,15029.69698537786,34658.30697914888,405.8695373535156
42.22,20.75,15411.237916047896,35986.58101261253,458.1184997558594
42.22,20.77,15955.60725467236,37340.79782685682,720.2218017578125
42.22,20.79,16646.8382813119,38718.23522261801,1045.89599609375
42.22,20.81,17467.504343142296,40116.501235200354,1438.40625
42.22,20.83,18400.29461306658,41533.49215350957,1049.049560546875
42.22,20.85,19429.06628948211,42967.35537098038,1284.814819335938
42.22,20.87,20539.401762236816,44416.45680757078,1788.88232421875
42.22,20.89,21718.7950470062,45879.352519120315,1293.918823242188
42.22,20.91,22956.604964896793,47354.76406094701,1231.934204101562
42.22,20.93,24243.88540602644,48841.557167796214,1230.886352539062
42.22,20.95,25573.16677352656,50338.72333319187,1637.04052734375
42.22,20.97,26938.232064335592,51845.363905336344,1170.661865234375
42.22,20.99,28333.909755299766,53360.67635639775,934.7711791992188
42.22,21.01,29755.892600714556,54883.94242255835,922.6746826171875
42.22,21.03,31200.584210538713,56414.51785095242,1003.626953125
42.22,21.05,32664.971697880763,57951.823525272586,1256.917358398438
42.22,21.07,34146.52120824266,59495.33777373016,1220.354614257812
42.24,19.13,118595.3572360021,15734.901588768184,1.0
42.24,19.15,117268.86445024928,14394.21808512022,1.0
42.24,19.17,115950.93610584404,13124.107977476966,1.0
42.24,19.19,114641.86711338891,11930.268772777188,1.0
42.24,19.21,113341.96398109068,10746.33297786998,1.0
42.24,19.23,112051.54524553244,9562.134304211406,1.0
42.24,19.25,110770.9419091081,8377.672744150224,1.0
42.24,19.27,109500.49788266,7192.948289957274,1.0
42.24,19.29,108240.57043154768,6007.9609338247,1.0
42.24,19.31,106991.53062309868,4822.710667864991,1.0
42.24,19.33,105753.76377302015,3637.1974841113897,1.0
42.24,19.35,104527.6698879821,2451.421374521087,1.0
42.24,19.37,103313.66410116492,1137.9871506508484,8.278461456298828
42.24,19.39,102112.17709709988,510.55079924537074,30.0
42.24,19.41,100923.65552162477,2159.098584098034,57.0
42.24,19.43,99748.56237225766,3807.65622317041,127.3262252807617
42.24,19.45,98587.3773636819,5456.223735735544,91.45866394042969
42.24,19.47,97440.59726243083,7104.801141074541,187.3539733886719
42.24,19.49,96308.73618421477,8753.388458476502,227.3760070800781
42.24,19.51,95192.3258466071,10401.985707240012,264.4892578125
42.24,19.53,94091.91576914211,12050.592906671132,271.6026306152344
42.24,19.55,93008.07341208369,13699.210076084766,771.7642822265625
42.24,19.57,91941.38424447094,15347.837234803616,431.8565063476562
